  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
726603 04974 201304141533 100   8  21  29 OVC * * *  4.0 05 ** ** ** 04 ** ** ** *   32   27 ****** 29.75  999.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304141553 090  11 ***  27 OVC * * * 10.0 ** ** ** ** 61 ** ** ** *   32   27 ****** 29.74  999.1 *** *** ***** ***** ***** ***** ** 
726603 04974 201304141612 080  13  18  25 OVC * * *  5.0 ** ** ** ** 71 ** ** ** *   32   28 ****** 29.74  999.1 *** *** ***** ***** ***** ***** ** 
726603 04974 201304141633 100  11  20  16 OVC * * *  5.0 ** ** ** ** 71 ** ** ** *   33   28 ****** 29.74  999.1 *** ***  0.01 ***** ***** ***** ** 
726603 04974 201304141653 100  13  22  16 OVC * * *  2.5 ** ** ** ** 71 ** ** ** *   33   29 ****** 29.74  999.1 *** ***  0.02 ***** ***** ***** ** 
726603 04974 201304141712 100  15  23  14 OVC * * *  4.0 ** ** ** ** 71 ** ** ** *   33   30 ****** 29.72  998.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304141733 100  11  21  14 OVC * * *  5.0 ** ** ** ** 61 ** ** ** *   34   30 ****** 29.71  998.1 *** ***  0.01 ***** ***** ***** ** 
726603 04974 201304141753 990  10  20  12 OVC * * *  4.0 ** ** ** ** 62 ** ** ** *   34   31 ****** 29.70  997.8  34  31  0.03  0.06 ***** ***** ** 
726603 04974 201304141813 090  14  17  12 OVC * * *  3.0 ** ** ** ** 61 ** ** ** *   33   31 ****** 29.67  996.8 *** ***  0.02 ***** ***** ***** ** 
726603 04974 201304141832 090  14  24  12 OVC * * *  3.0 ** ** ** ** 61 ** ** ** *   33   32 ****** 29.66  996.4 *** ***  0.05 ***** ***** ***** ** 
726603 04974 201304141853 100  16  22  12 OVC * * *  2.5 ** ** ** ** 62 ** ** ** *   33   32 ****** 29.66  996.4 *** ***  0.09 ***** ***** ***** ** 
726603 04974 201304141913 100  11  23  12 OVC * * *  4.0 ** ** ** ** 61 ** ** ** *   33   32 ****** 29.65  996.1 *** ***  0.01 ***** ***** ***** ** 
726603 04974 201304141933 090   9  18  12 OVC * * *  3.0 ** ** ** ** 61 ** ** ** *   33   33 ****** 29.65  996.1 *** ***  0.03 ***** ***** ***** ** 
726603 04974 201304141952 100  11  17  14 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   33   33 ****** 29.64  995.8 *** ***  0.04 ***** ***** ***** ** 
726603 04974 201304142013 090  10  17  14 OVC * * *  7.0 ** ** ** ** 51 ** ** ** *   33   33 ****** 29.62  995.1 *** *** ***** ***** ***** ***** ** 
726603 04974 201304142033 100  10  22  14 OVC * * *  4.0 ** ** ** ** 61 ** ** ** *   33   33 ****** 29.62  995.1 *** ***  0.01 ***** ***** ***** ** 
726603 04974 201304142053 100  10  21  14 OVC * * *  3.0 ** ** ** ** 51 ** ** ** *   33   33 ****** 29.59  994.1 *** ***  0.02 ***** *****  0.15 ** 
726603 04974 201304142113 100  15  23  14 OVC * * *  4.0 ** ** ** ** 61 ** ** ** *   33   33 ****** 29.57  993.4 *** *** ***** ***** ***** ***** ** 
726603 04974 201304142133 100  10  21  14 OVC * * *  4.0 ** ** ** ** 61 ** ** ** *   33   33 ****** 29.57  993.4 *** ***  0.02 ***** ***** ***** ** 
726603 04974 201304142153 100  14  18  14 OVC * * *  2.5 ** ** ** ** 61 ** ** ** *   33   33 ****** 29.56  993.1 *** ***  0.06 ***** ***** ***** ** 
726603 04974 201304142213 100   9  20  14 OVC * * * 10.0 ** ** ** ** 61 ** ** ** *   33   33 ****** 29.55  992.7 *** ***  0.01 ***** ***** ***** ** 
726603 04974 201304142233 100  14  21  14 OVC * * *  4.0 ** ** ** ** 61 ** ** ** *   33   33 ****** 29.54  992.4 *** ***  0.02 ***** ***** ***** ** 
726603 04974 201304142252 100  11  24  12 OVC * * *  4.0 ** ** ** ** 10 ** ** ** *   33   33 ****** 29.53  992.1 *** ***  0.02 ***** ***** ***** ** 
726603 04974 201304142313 100  10  17  12 OVC * * *  2.5 ** ** ** ** 61 ** ** ** *   34   33 ****** 29.53  992.1 *** ***  0.02 ***** ***** ***** ** 
726603 04974 201304142333 110  11  21  12 OVC * * *  7.0 ** ** ** ** 51 ** ** ** *   34   33 ****** 29.53  992.1 *** ***  0.03 ***** ***** ***** ** 
726603 04974 201304142353 110  11  18  12 OVC * * *  5.0 ** ** ** ** 62 ** ** ** *   34   34 ****** 29.52  991.7  34  33  0.04  0.28 ***** ***** ** 
726603 04974 201304150013 110  13  18  12 OVC * * *  5.0 ** ** ** ** 61 ** ** ** *   34   34 ****** 29.51  991.4 *** ***  0.01 ***** ***** ***** ** 
726603 04974 201304150033 090  11  20  12 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   34   34 ****** 29.48  990.4 *** ***  0.02 ***** ***** ***** ** 
726603 04974 201304150053 100  10  17  12 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   34   34 ****** 29.50  991.0 *** ***  0.02 ***** ***** ***** ** 
726603 04974 201304150112 110   8  17  10 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   34   34 ****** 29.50  991.0 *** *** ***** ***** ***** ***** ** 
726603 04974 201304150133 110   8 ***  10 OVC * * * 10.0 ** ** ** ** 61 ** ** ** *   35   34 ****** 29.50  991.0 *** *** ***** ***** ***** ***** ** 
726603 04974 201304150153 120   6 ***  14 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   35   34 ****** 29.51  991.4 *** *** ***** ***** ***** ***** ** 
726603 04974 201304150212 140   7 ***  12 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   35   35 ****** 29.52  991.7 *** *** ***** ***** ***** ***** ** 
726603 04974 201304150232 150   6 ***  12 OVC * * *  7.0 ** ** ** ** 51 ** ** ** *   35   35 ****** 29.54  992.4 *** *** ***** ***** ***** ***** ** 
726603 04974 201304150253 140   8  17  12 OVC * * *  7.0 ** ** ** ** ** ** ** ** *   35   35 ****** 29.53  992.1 *** *** ***** ***** *****  0.02 ** 
726603 04974 201304150312 140   7 ***   7 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   36   35 ****** 29.54  992.4 *** *** ***** ***** ***** ***** ** 
726603 04974 201304150333 150   8 ***   7 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   36   36 ****** 29.53  992.1 *** *** ***** ***** ***** ***** ** 
726603 04974 201304150353 160   9  17   7 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   36   36 ****** 29.53  992.1 *** *** ***** ***** ***** ***** ** 
726603 04974 201304150413 170   8 ***  14 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   37   36 ****** 29.53  992.1 *** *** ***** ***** ***** ***** ** 
726603 04974 201304150433 180   7 ***  20 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   37   37 ****** 29.53  992.1 *** *** ***** ***** ***** ***** ** 
726603 04974 201304150452 190   8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   37   37 ****** 29.54  992.4 *** *** ***** ***** ***** ***** ** 
726603 04974 201304150513 170   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   37   37 ****** 29.54  992.4 *** *** ***** ***** ***** ***** ** 
726603 04974 201304150533 170   5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   37   36 ****** 29.54  992.4 *** *** ***** ***** ***** ***** ** 
726603 04974 201304150552 170   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   37   36 ****** 29.54  992.4 *** *** ***** ***** ***** ***** ** 
726603 04974 201304150613 200  13  16 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   37   37 ****** 29.55  992.7 *** *** ***** ***** ***** ***** ** 
726603 04974 201304150632 190   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   37   35 ****** 29.54  992.4 *** *** ***** ***** ***** ***** ** 
726603 04974 201304150653 200  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   37   33 ****** 29.55  992.7 *** *** ***** ***** ***** ***** ** 
726603 04974 201304150713 210   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   37   32 ****** 29.54  992.4 *** *** ***** ***** ***** ***** ** 
726603 04974 201304150732 180   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   36   31 ****** 29.55  992.7 *** *** ***** ***** ***** ***** ** 
726603 04974 201304150753 170   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   36   31 ****** 29.55  992.7 *** *** ***** ***** ***** ***** ** 
726603 04974 201304150812 190  11 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   36   30 ****** 29.55  992.7 *** *** ***** ***** ***** ***** ** 
726603 04974 201304150832 190  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   36   30 ****** 29.55  992.7 *** *** ***** ***** ***** ***** ** 
726603 04974 201304150853 210  16  21 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   37   29 ****** 29.56  993.1 *** *** ***** ***** ***** ***** ** 
726603 04974 201304150913 220  15  30 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   37   28 ****** 29.56  993.1 *** *** ***** ***** ***** ***** ** 
726603 04974 201304150932 210  11  30 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   37   27 ****** 29.56  993.1 *** *** ***** ***** ***** ***** ** 
726603 04974 201304150953 220  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   36   27 ****** 29.56  993.1 *** *** ***** ***** ***** ***** ** 
726603 04974 201304151013 220   9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   35   27 ****** 29.56  993.1 *** *** ***** ***** ***** ***** ** 
726603 04974 201304151033 220  14  28 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   35   25 ****** 29.56  993.1 *** *** ***** ***** ***** ***** ** 
726603 04974 201304151053 230  15  22 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   34   25 ****** 29.57  993.4 *** *** ***** ***** ***** ***** ** 
726603 04974 201304151112 230  11  28  27 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   34   25 ****** 29.57  993.4 *** *** ***** ***** ***** ***** ** 
726603 04974 201304151133 240  14 ***  27 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   33   25 ****** 29.59  994.1 *** *** ***** ***** ***** ***** ** 
726603 04974 201304151153 230  16  24  27 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   34   25 ****** 29.59  994.1  37  33 ***** *****  0.36 ***** ** 
726603 04974 201304151212 230  20  32  27 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   34   25 ****** 29.61  994.7 *** *** ***** ***** ***** ***** ** 
726603 04974 201304151233 220  14  21  27 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   34   25 ****** 29.61  994.7 *** *** ***** ***** ***** ***** ** 
726603 04974 201304151253 220  13  20  27 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   34   25 ****** 29.62  995.1 *** *** ***** ***** ***** ***** ** 
726603 04974 201304151313 210  16  20  27 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   34   26 ****** 29.62  995.1 *** *** ***** ***** ***** ***** ** 
726603 04974 201304151333 210  13  25  27 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   34   26 ****** 29.62  995.1 *** *** ***** ***** ***** ***** ** 
726603 04974 201304151352 210  15  24  27 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   34   26 ****** 29.62  995.1 *** *** ***** ***** ***** ***** ** 
726603 04974 201304151413 210  16  22  27 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   35   27 ****** 29.62  995.1 *** *** ***** ***** ***** ***** ** 
726603 04974 201304151433 210  15  24  24 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   35   27 ****** 29.62  995.1 *** *** ***** ***** ***** ***** ** 
726603 04974 201304151452 220  14  23  36 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   36   28 ****** 29.63  995.4 *** *** ***** ***** ***** ***** ** 
726603 04974 201304151513 210  16  25  37 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   36   28 ****** 29.64  995.8 *** *** ***** ***** ***** ***** ** 
726603 04974 201304151532 230  17  28  26 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   37   28 ****** 29.65  996.1 *** *** ***** ***** ***** ***** ** 
726603 04974 201304151552 230  21  24  26 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   37   28 ****** 29.66  996.4 *** *** ***** ***** ***** ***** ** 
726603 04974 201304151613 240  17  29  26 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   37   28 ****** 29.68  997.1 *** *** ***** ***** ***** ***** ** 
726603 04974 201304151632 230  22  30  26 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   37   28 ****** 29.69  997.4 *** *** ***** ***** ***** ***** ** 
726603 04974 201304151653 230  17  26  24 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   37   28 ****** 29.70  997.8 *** *** ***** ***** ***** ***** ** 
726603 04974 201304151713 240  15  31  26 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   38   28 ****** 29.71  998.1 *** *** ***** ***** ***** ***** ** 
726603 04974 201304151733 230  22  28  26 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   38   28 ****** 29.71  998.1 *** *** ***** ***** ***** ***** ** 
726603 04974 201304151753 250  16  24  28 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   38   28 ****** 29.72  998.5  38  34 ***** ***** ***** ***** ** 
726603 04974 201304151812 230  20  28  28 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   38   29 ****** 29.73  998.8 *** *** ***** ***** ***** ***** ** 
726603 04974 201304151833 240  18  24  28 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   38   29 ****** 29.74  999.1 *** *** ***** ***** ***** ***** ** 
726603 04974 201304151853 250  15  28  30 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   39   28 ****** 29.75  999.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304151912 250  20  30  32 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   39   28 ****** 29.76  999.8 *** *** ***** ***** ***** ***** ** 
726603 04974 201304151932 250  16  31  31 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   39   28 ****** 29.77 1000.1 *** *** ***** ***** ***** ***** ** 
726603 04974 201304151953 240  16  28  39 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   39   28 ****** 29.78 1000.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304152013 250  18  30  41 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   39   28 ****** 29.78 1000.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304152033 250  17  30  39 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   39   28 ****** 29.78 1000.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304152052 250  21  31  39 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   40   28 ****** 29.81 1001.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304152113 260  14  30  43 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   40   28 ****** 29.81 1001.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304152133 260  18  26  39 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   40   28 ****** 29.81 1001.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304152153 260  17  25  32 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   40   28 ****** 29.81 1001.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304152213 260  18  25  34 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   40   28 ****** 29.82 1001.8 *** *** ***** ***** ***** ***** ** 
726603 04974 201304152232 260  17  26  38 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   39   28 ****** 29.83 1002.2 *** *** ***** ***** ***** ***** ** 
726603 04974 201304152253 260  14  21  40 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   39   28 ****** 29.84 1002.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304152313 260  14  18  42 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   39   28 ****** 29.85 1002.8 *** *** ***** ***** ***** ***** ** 
726603 04974 201304152333 990  13  18  40 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   39   28 ****** 29.86 1003.2 *** *** ***** ***** ***** ***** ** 
726603 04974 201304152353 250  13 ***  41 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   39   28 ****** 29.87 1003.5  40  38 ***** ***** ***** ***** ** 
726603 04974 201304160012 270  10 ***  39 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   39   28 ****** 29.88 1003.8 *** *** ***** ***** ***** ***** ** 
726603 04974 201304160033 260  10  16  37 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   38   28 ****** 29.87 1003.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304160053 260  10 ***  42 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   38   29 ****** 29.88 1003.8 *** *** ***** ***** ***** ***** ** 
726603 04974 201304160112 260  10 ***  32 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   38   29 ****** 29.88 1003.8 *** *** ***** ***** ***** ***** ** 
726603 04974 201304160133 250   8 ***  38 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   38   29 ****** 29.88 1003.8 *** *** ***** ***** ***** ***** ** 
726603 04974 201304160153 260   8 ***  38 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   38   29 ****** 29.90 1004.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304160213 250   9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   37   29 ****** 29.90 1004.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304160233 250   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   37   29 ****** 29.92 1005.2 *** *** ***** ***** ***** ***** ** 
726603 04974 201304160253 250   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   37   29 ****** 29.94 1005.9 *** *** ***** ***** ***** ***** ** 
726603 04974 201304160313 260   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   37   29 ****** 29.94 1005.9 *** *** ***** ***** ***** ***** ** 
726603 04974 201304160333 260   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   36   29 ****** 29.94 1005.9 *** *** ***** ***** ***** ***** ** 
726603 04974 201304160352 240   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   36   29 ****** 29.95 1006.2 *** *** ***** ***** ***** ***** ** 
726603 04974 201304160412 250  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   36   29 ****** 29.96 1006.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304160433 260   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   36   29 ****** 29.95 1006.2 *** *** ***** ***** ***** ***** ** 
726603 04974 201304160452 260  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   35   29 ****** 29.97 1006.9 *** *** ***** ***** ***** ***** ** 
726603 04974 201304160513 260   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   35   29 ****** 29.96 1006.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304160533 270   8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   35   29 ****** 29.98 1007.2 *** *** ***** ***** ***** ***** ** 
726603 04974 201304160552 260   7 ***  25 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   35   29 ****** 29.98 1007.2 *** *** ***** ***** ***** ***** ** 
726603 04974 201304160613 270   8 ***  25 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   35   29 ****** 29.98 1007.2 *** *** ***** ***** ***** ***** ** 
726603 04974 201304160632 270   7 ***  25 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   35   29 ****** 29.98 1007.2 *** *** ***** ***** ***** ***** ** 
726603 04974 201304160653 280   6 ***  25 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   36   29 ****** 29.99 1007.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304160713 280   7 ***  25 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   36   28 ****** 29.99 1007.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304160732 300  11  17  25 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   36   28 ****** 29.99 1007.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304160753 310   8 ***  23 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   36   28 ****** 29.99 1007.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304160813 290  10  16  23 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   36   28 ****** 30.00 1007.9 *** *** ***** ***** ***** ***** ** 
726603 04974 201304160832 300   8 ***  23 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   36   27 ****** 30.00 1007.9 *** *** ***** ***** ***** ***** ** 
726603 04974 201304160853 300  10  17  23 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   35   27 ****** 30.01 1008.2 *** *** ***** ***** ***** ***** ** 
726603 04974 201304160913 310   6  17  23 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   36   28 ****** 30.02 1008.5 *** *** ***** ***** ***** ***** ** 
726603 04974 201304160932 290  13  17  23 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   35   27 ****** 30.04 1009.2 *** *** ***** ***** ***** ***** ** 
726603 04974 201304160953 310  14 ***  23 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   35   27 ****** 30.04 1009.2 *** *** ***** ***** ***** ***** ** 
726603 04974 201304161013 310  11  18  23 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   35   27 ****** 30.05 1009.6 *** *** ***** ***** ***** ***** ** 
726603 04974 201304161033 310  11 ***  23 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   35   26 ****** 30.05 1009.6 *** *** ***** ***** ***** ***** ** 
726603 04974 201304161053 300   7 ***  23 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   35   27 ****** 30.07 1010.2 *** *** ***** ***** ***** ***** ** 
726603 04974 201304161112 310   7 ***  23 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   35   27 ****** 30.08 1010.6 *** *** ***** ***** ***** ***** ** 
726603 04974 201304161133 290   5 ***  23 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   35   27 ****** 30.09 1010.9 *** *** ***** ***** ***** ***** ** 
726603 04974 201304161153 290   7 ***  23 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   35   26 ****** 30.11 1011.6  36  35 ***** ***** ***** ***** ** 
726603 04974 201304161212 280  10 ***  23 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   34   26 ****** 30.12 1011.9 *** *** ***** ***** ***** ***** ** 
726603 04974 201304161233 290   9 ***  23 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   34   26 ****** 30.13 1012.2 *** *** ***** ***** ***** ***** ** 
726603 04974 201304161253 310   7 ***  23 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   34   27 ****** 30.13 1012.2 *** *** ***** ***** ***** ***** ** 
726603 04974 201304161313 300   8 ***  23 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   35   26 ****** 30.14 1012.6 *** *** ***** ***** ***** ***** ** 
726603 04974 201304161333 300   9 ***  23 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   35   27 ****** 30.16 1013.3 *** *** ***** ***** ***** ***** ** 
726603 04974 201304161353 310   8 ***  25 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   35   26 ****** 30.17 1013.6 *** *** ***** ***** ***** ***** ** 
726603 04974 201304161413 320   7 ***  25 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   36   26 ****** 30.17 1013.6 *** *** ***** ***** ***** ***** ** 
726603 04974 201304161432 270   9 ***  27 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   36   26 ****** 30.18 1013.9 *** *** ***** ***** ***** ***** ** 
726603 04974 201304161453 290   7 ***  27 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   36   26 ****** 30.18 1013.9 *** *** ***** ***** ***** ***** ** 
726603 04974 201304161513 300   8 ***  27 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   36   26 ****** 30.19 1014.3 *** *** ***** ***** ***** ***** ** 
726603 04974 201304161533 290   9 ***  27 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   37   26 ****** 30.20 1014.6 *** *** ***** ***** ***** ***** ** 
726603 04974 201304161553 280   7 ***  27 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   37   26 ****** 30.20 1014.6 *** *** ***** ***** ***** ***** ** 
726603 04974 201304161612 300   7 ***  29 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   38   26 ****** 30.21 1014.9 *** *** ***** ***** ***** ***** ** 
726603 04974 201304161632 290   8 ***  29 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   38   26 ****** 30.22 1015.3 *** *** ***** ***** ***** ***** ** 
726603 04974 201304161653 290   9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   38   26 ****** 30.22 1015.3 *** *** ***** ***** ***** ***** ** 
726603 04974 201304161712 280   6 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   38   27 ****** 30.23 1015.6 *** *** ***** ***** ***** ***** ** 
726603 04974 201304161733 290   7 ***  30 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   39   26 ****** 30.23 1015.6 *** *** ***** ***** ***** ***** ** 
726603 04974 201304161753 290   8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   39   26 ****** 30.23 1015.6  39  34 ***** ***** ***** ***** ** 
726603 04974 201304161813 310   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   40   28 ****** 30.23 1015.6 *** *** ***** ***** ***** ***** ** 
726603 04974 201304161833 250   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   40   27 ****** 30.23 1015.6 *** *** ***** ***** ***** ***** ** 
726603 04974 201304161852 340   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   41   27 ****** 30.23 1015.6 *** *** ***** ***** ***** ***** ** 
726603 04974 201304161913 280   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   42   27 ****** 30.23 1015.6 *** *** ***** ***** ***** ***** ** 
726603 04974 201304161933 310   5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   42   28 ****** 30.23 1015.6 *** *** ***** ***** ***** ***** ** 
726603 04974 201304161953 320   6 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   43   29 ****** 30.23 1015.6 *** *** ***** ***** ***** ***** ** 
726603 04974 201304162012 320   6 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   43   26 ****** 30.24 1015.9 *** *** ***** ***** ***** ***** ** 
726603 04974 201304162033 270   6 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   45   27 ****** 30.24 1015.9 *** *** ***** ***** ***** ***** ** 
726603 04974 201304162053 270   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   46   28 ****** 30.24 1015.9 *** *** ***** ***** ***** ***** ** 
726603 04974 201304162112 340   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   44   27 ****** 30.24 1015.9 *** *** ***** ***** ***** ***** ** 
